AUC_Ctot,Final_Ctot
72.19561522148555,34.22325973821219
77.26894612976217,31.562281950316763
58.23463649649432,19.93383255567147
44.01819048420525,12.825843445790852
71.78550886253042,34.43170394924543
41.98645898309553,13.445095875650445
61.42632791000531,24.51573223004682
115.03856490697954,53.172258084879516
50.70979865798957,20.27967270951852
74.13013850797748,32.89690471350321
80.87365077249285,38.49900174636622
58.12210688508692,27.32599925169795
87.0769188179192,35.14493678726678
65.72253258817506,26.958845439946174
57.49426579252345,23.77451552161826
82.53319700694847,33.69407037169066
44.131131825951165,15.174324337549258
70.29595081938538,32.91330888000345
63.15658996456235,25.716756159666918
63.51908126367822,29.036079846926718
92.31460873391035,44.33209621854971
43.98119392008594,16.159874274960977
50.90756189423105,21.897171701608684
64.31166351616419,27.88487578836483
68.48561232379657,26.253182891078175
107.36093324011966,52.5447304741546
90.8142058463874,44.006212454036444
62.79384242461589,26.420479088147488
80.67524136155438,37.671196741823266
85.4557894272649,38.849895962924954
50.43127329483768,19.323666432494445
64.98772620786757,28.824368154627336
76.41205061020807,36.947709474184805
35.989854270218856,10.053144064423336
86.06948843654754,38.9662588533303
54.165918053193835,18.384773604318312
87.296888798337,41.903199310447754
105.33089115383336,47.117875524080624
77.81158267259262,37.28939188355267
45.37443353551058,18.080602742284295
75.95534750621394,36.79513500929639
49.32180006074326,18.33922314853335
71.76177025232049,30.362199818771685
46.229588676043846,14.13962987286644
70.09288923491152,32.806463078175604
82.79011376460511,36.35676883982981
68.35170672504267,31.050135591153865
100.40933512098985,51.759868329169855
44.737747569309626,16.13769822417462
123.55990383282526,59.66472583885041
74.26854650219569,33.076243206963134
68.5005304447428,34.988870527987835
58.434658941279224,22.706704488733795
85.87832972450505,38.18755672344933
53.093056854383505,23.90728828836704
52.769559441241796,22.409453647963804
91.40417594853204,42.0958104288422
65.78994493435935,29.69675088951407
71.92723984999495,36.33650637186414
56.02799648154941,22.203463169679814
55.95534565344817,22.54442689925904
57.335413925560125,24.082466559326654
65.6732736085391,27.575570649597715
53.22525361535105,20.067613297910114
59.352201381718146,20.899140373928926
80.47036062659465,40.966200372312954
58.92758070488013,25.165301343821092
61.90800021561395,24.202414485910523
104.70920111958102,50.05106211265683
73.98582489976798,32.65298687764838
106.52470391979642,47.101918342363064
48.490465346596345,17.822474531211782
51.32845931099061,18.75257833585963
94.79161687430371,43.87103992812724
90.7237776486771,37.46239779912892
51.329092396568925,21.497374248259206
90.70724954751725,42.200743125518315
60.15844384747589,24.508622834176126
60.81226724471713,23.7746713856639
48.37041098538637,18.180927905322772
61.080149288579044,27.700681029379474
61.88009517722963,22.712733777103374
73.91607621278501,32.578807556143836
60.65130768906525,25.5580833441734
